Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Month,Season,Start_Hour
CHOH,,CHOH 14,CHOH-1143,Forest,2018,2018-06-12,08:11:00,08:21:00,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,False,,Northern Flicker,Colaptes auratus,178154.0,84820,NOFL,False,False,16.5,80.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1143,Forest,2018,2018-06-12,08:11:00,08:21:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,,Hairy Woodpecker,Picoides villosus,178262.0,85739,HAWO,False,False,16.5,80.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,6,Summer,
CHOH,,CHOH 14,CHOH-1143,Forest,2018,2018-06-12,08:11:00,08:21:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,16.5,80.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,6,Summer,
CHOH,,CHOH 14,CHOH-1143,Forest,2018,2018-06-12,08:11:00,08:21:00,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,16.5,80.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1143,Forest,2018,2018-06-12,08:11:00,08:21:00,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,False,,Blue Jay,Cyanocitta cristata,179680.0,86252,BLJA,False,False,16.5,80.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1143,Forest,2018,2018-06-12,08:11:00,08:21:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,16.5,80.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,6,Summer,
CHOH,,CHOH 14,CHOH-1143,Forest,2018,2018-06-12,08:11:00,08:21:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,False,,Blue Jay,Cyanocitta cristata,179680.0,86252,BLJA,False,False,16.5,80.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,6,Summer,
CHOH,,CHOH 14,CHOH-1143,Forest,2018,2018-06-12,08:11:00,08:21:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,False,,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791,GCFL,False,False,16.5,80.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1143,Forest,2018,2018-06-12,08:11:00,08:21:00,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,False,,Brown-headed Cowbird,Molothrus ater,179112.0,94215,BHCO,False,False,16.5,80.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1124,Forest,2018,2018-06-12,07:44:00,07:54:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,16.0,77.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1124,Forest,2018,2018-06-12,07:44:00,07:54:00,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,False,,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,16.0,77.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1124,Forest,2018,2018-06-12,07:44:00,07:54:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,16.0,77.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1124,Forest,2018,2018-06-12,07:44:00,07:54:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,False,,Brown-headed Cowbird,Molothrus ater,179112.0,94215,BHCO,False,False,16.0,77.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1124,Forest,2018,2018-06-12,07:44:00,07:54:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,16.0,77.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,6,Summer,
CHOH,,CHOH 14,CHOH-1124,Forest,2018,2018-06-12,07:44:00,07:54:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,16.0,77.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,6,Summer,
CHOH,,CHOH 14,CHOH-1124,Forest,2018,2018-06-12,07:44:00,07:54:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,16.0,77.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,6,Summer,
CHOH,,CHOH 14,CHOH-1124,Forest,2018,2018-06-12,07:44:00,07:54:00,Kimberly Serno,1,7.5 - 10 min,Calling,50 - 100 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,16.0,77.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1124,Forest,2018,2018-06-12,07:44:00,07:54:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,16.0,77.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,6,Summer,
CHOH,,CHOH 14,CHOH-1124,Forest,2018,2018-06-12,07:44:00,07:54:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,16.0,77.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1124,Forest,2018,2018-06-12,07:44:00,07:54:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,False,,Blue Jay,Cyanocitta cristata,179680.0,86252,BLJA,False,False,16.0,77.3000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,False,,American Crow,Corvus brachyrhynchos,179731.0,87106,AMCR,False,False,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,5 - 7.5 min,Calling,50 - 100 Meters,False,,American Goldfinch,Spinus tristis,179236.0,95300,AMGO,False,False,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,False,,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,,Northern Flicker,Colaptes auratus,178154.0,84820,NOFL,False,False,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,False,,Red-shouldered Hawk,Buteo lineatus,175359.0,79572,RSHA,False,False,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,5 - 7.5 min,Calling,<= 50 Meters,False,,American Crow,Corvus brachyrhynchos,179731.0,87106,AMCR,False,False,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,6,Summer,
CHOH,,CHOH 1,CHOH-1148,Forest,2018,2018-06-12,09:42:00,09:52:00,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Louisiana Waterthrush,Parkesia motacilla,950009.0,773814,LOWA,False,True,20.3999996185303,73.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1136,Forest,2018,2018-06-12,08:33:00,08:43:00,Kimberly Serno,1,5 - 7.5 min,Calling,50 - 100 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,16.7999992370605,81.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1136,Forest,2018,2018-06-12,08:33:00,08:43:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,16.7999992370605,81.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1136,Forest,2018,2018-06-12,08:33:00,08:43:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,,Brown-headed Cowbird,Molothrus ater,179112.0,94215,BHCO,False,False,16.7999992370605,81.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,6,Summer,
CHOH,,CHOH 14,CHOH-1136,Forest,2018,2018-06-12,08:33:00,08:43:00,Kimberly Serno,1,5 - 7.5 min,Calling,50 - 100 Meters,False,,Brown-headed Cowbird,Molothrus ater,179112.0,94215,BHCO,False,False,16.7999992370605,81.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1136,Forest,2018,2018-06-12,08:33:00,08:43:00,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,False,,Blue Jay,Cyanocitta cristata,179680.0,86252,BLJA,False,False,16.7999992370605,81.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1136,Forest,2018,2018-06-12,08:33:00,08:43:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791,GCFL,False,False,16.7999992370605,81.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,6,Summer,
CHOH,,CHOH 14,CHOH-1136,Forest,2018,2018-06-12,08:33:00,08:43:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,False,,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,16.7999992370605,81.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,6,Summer,
CHOH,,CHOH 14,CHOH-1136,Forest,2018,2018-06-12,08:33:00,08:43:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,16.7999992370605,81.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,6,Summer,
CHOH,,CHOH 14,CHOH-1136,Forest,2018,2018-06-12,08:33:00,08:43:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,16.7999992370605,81.0999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,6,Summer,
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-06-12,08:26:00,08:36:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,<= 50 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,18.1000003814697,72.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,6,Summer,
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-06-12,08:26:00,08:36:00,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Eastern Bluebird,Sialia sialis,179801.0,87184,EABL,False,False,18.1000003814697,72.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,6,Summer,
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-06-12,08:26:00,08:36:00,Elizabeth Oswald,1,7.5 - 10 min,Calling,50 - 100 Meters,False,,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,18.1000003814697,72.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,6,Summer,
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-06-12,08:26:00,08:36:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,18.1000003814697,72.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,6,Summer,
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-06-12,08:26:00,08:36:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,18.1000003814697,72.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,6,Summer,
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-06-12,08:26:00,08:36:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,18.1000003814697,72.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,6,Summer,
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-06-12,08:26:00,08:36:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,18.1000003814697,72.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,6,Summer,
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-06-12,08:26:00,08:36:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Louisiana Waterthrush,Parkesia motacilla,950009.0,773814,LOWA,False,True,18.1000003814697,72.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,6,Summer,
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-06-12,08:26:00,08:36:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791,GCFL,False,False,18.1000003814697,72.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,6,Summer,
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-06-12,08:26:00,08:36:00,Elizabeth Oswald,1,5 - 7.5 min,Calling,50 - 100 Meters,False,,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791,GCFL,False,False,18.1000003814697,72.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,6,Summer,
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-06-12,08:26:00,08:36:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,18.1000003814697,72.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,6,Summer,
CHOH,,CHOH 11,CHOH-0942,Forest,2018,2018-06-12,08:26:00,08:36:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,18.1000003814697,72.5999984741211,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,6,Summer,
CHOH,,CHOH 11,CHOH-0932,Forest,2018,2018-06-12,07:34:00,07:44:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,17.2000007629395,75.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True,6,Summer,
CHOH,,CHOH 11,CHOH-0932,Forest,2018,2018-06-12,07:34:00,07:44:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,17.2000007629395,75.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True,6,Summer,
CHOH,,CHOH 11,CHOH-0932,Forest,2018,2018-06-12,07:34:00,07:44:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,17.2000007629395,75.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True,6,Summer,
CHOH,,CHOH 11,CHOH-0932,Forest,2018,2018-06-12,07:34:00,07:44:00,Elizabeth Oswald,1,5 - 7.5 min,Calling,50 - 100 Meters,False,,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,17.2000007629395,75.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,False,6,Summer,
CHOH,,CHOH 11,CHOH-0932,Forest,2018,2018-06-12,07:34:00,07:44:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,17.2000007629395,75.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True,6,Summer,
CHOH,,CHOH 11,CHOH-0932,Forest,2018,2018-06-12,07:34:00,07:44:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,17.2000007629395,75.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,False,6,Summer,
CHOH,,CHOH 11,CHOH-0932,Forest,2018,2018-06-12,07:34:00,07:44:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Louisiana Waterthrush,Parkesia motacilla,950009.0,773814,LOWA,False,True,17.2000007629395,75.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,False,6,Summer,
CHOH,,CHOH 11,CHOH-0932,Forest,2018,2018-06-12,07:34:00,07:44:00,Elizabeth Oswald,1,7.5 - 10 min,Calling,<= 50 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,17.2000007629395,75.9000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,False,6,Summer,
